#t	m	dm	e	de	x	dx	h	dh
0.3530	0.0809	0.0009	-0.8913	0.0007	0.010157	0.000204	0.796853	0.001258
0.3560	0.0838	0.0009	-0.9032	0.0007	0.010940	0.000208	0.818325	0.001267
0.3590	0.0864	0.0009	-0.9160	0.0007	0.011645	0.000239	0.841580	0.001297
0.3620	0.0890	0.0009	-0.9275	0.0007	0.012372	0.000236	0.862995	0.001376
0.3650	0.0923	0.0010	-0.9401	0.0007	0.013295	0.000266	0.886483	0.001383
0.3680	0.0950	0.0010	-0.9533	0.0007	0.014072	0.000279	0.911551	0.001344
0.3710	0.0989	0.0010	-0.9658	0.0007	0.015247	0.000300	0.935516	0.001447
0.3740	0.1032	0.0011	-0.9802	0.0008	0.016561	0.000327	0.963587	0.001474
0.3770	0.1063	0.0011	-0.9935	0.0008	0.017531	0.000350	0.989804	0.001485
0.3800	0.1125	0.0012	-1.0064	0.0008	0.019558	0.000378	1.015778	0.001608
0.3830	0.1184	0.0012	-1.0209	0.0007	0.021691	0.000416	1.045232	0.001592
0.3860	0.1236	0.0013	-1.0351	0.0008	0.023569	0.000452	1.074369	0.001571
0.3890	0.1288	0.0014	-1.0495	0.0008	0.025603	0.000487	1.104307	0.001662
0.3920	0.1361	0.0014	-1.0648	0.0008	0.028566	0.000522	1.136921	0.001680
0.3950	0.1436	0.0015	-1.0796	0.0008	0.031728	0.000617	1.168825	0.001682
0.3980	0.1524	0.0015	-1.0950	0.0009	0.035387	0.000629	1.202356	0.001784
0.4010	0.1629	0.0017	-1.1120	0.0008	0.040336	0.000760	1.239956	0.001803
0.4040	0.1756	0.0018	-1.1285	0.0008	0.046526	0.000838	1.276931	0.001916
0.4070	0.1901	0.0019	-1.1460	0.0008	0.054114	0.000932	1.316954	0.001974
0.4100	0.2064	0.0020	-1.1641	0.0008	0.063147	0.001080	1.358916	0.002005
0.4130	0.2254	0.0021	-1.1825	0.0009	0.074583	0.001213	1.402267	0.002091
0.4160	0.2503	0.0024	-1.2028	0.0009	0.090133	0.001438	1.451200	0.002279
0.4190	0.2766	0.0026	-1.2235	0.0010	0.107725	0.001571	1.501505	0.002296
0.4220	0.3140	0.0026	-1.2475	0.0010	0.134617	0.001913	1.561122	0.002498
0.4250	0.3539	0.0029	-1.2721	0.0010	0.165431	0.002097	1.623642	0.002626
0.4280	0.4033	0.0029	-1.2993	0.0011	0.205968	0.002385	1.693849	0.002853
0.4310	0.4571	0.0030	-1.3290	0.0011	0.253718	0.002566	1.772628	0.003023
0.4340	0.5154	0.0029	-1.3603	0.0011	0.307952	0.002608	1.856801	0.003136
0.4370	0.5723	0.0027	-1.3918	0.0012	0.364983	0.002531	1.943861	0.003168
0.4400	0.6252	0.0025	-1.4228	0.0011	0.421797	0.002548	2.030759	0.003060
0.4430	0.6701	0.0022	-1.4519	0.0011	0.472924	0.002410	2.113969	0.003204
0.4460	0.7115	0.0018	-1.4806	0.0010	0.522843	0.002163	2.197809	0.003093
0.4490	0.7418	0.0015	-1.5053	0.0010	0.562416	0.001888	2.271142	0.003163
0.4520	0.7665	0.0014	-1.5281	0.0010	0.596153	0.001729	2.339813	0.002808
0.4550	0.7879	0.0011	-1.5497	0.0009	0.626862	0.001522	2.406044	0.002882
0.4580	0.8049	0.0010	-1.5689	0.0009	0.652299	0.001362	2.465487	0.002726
0.4610	0.8197	0.0008	-1.5877	0.0009	0.675269	0.001268	2.524323	0.002732
0.4640	0.8313	0.0007	-1.6034	0.0008	0.693781	0.001127	2.574343	0.002725
0.4670	0.8426	0.0006	-1.6198	0.0008	0.712124	0.001039	2.626785	0.002608
0.4700	0.8518	0.0006	-1.6340	0.0008	0.727336	0.000993	2.673039	0.002604
0.4730	0.8608	0.0005	-1.6482	0.0008	0.742518	0.000907	2.719411	0.002474
0.4760	0.8682	0.0005	-1.6612	0.0007	0.754973	0.000839	2.762317	0.002310
0.4790	0.8752	0.0005	-1.6736	0.0007	0.767073	0.000852	2.803572	0.002390
0.4820	0.8816	0.0004	-1.6856	0.0007	0.778271	0.000757	2.843653	0.002331
0.4850	0.8877	0.0004	-1.6967	0.0007	0.788802	0.000709	2.880992	0.002306
0.4880	0.8931	0.0004	-1.7071	0.0006	0.798387	0.000664	2.916401	0.002249
0.4910	0.8981	0.0004	-1.7177	0.0006	0.807337	0.000655	2.952736	0.002142
0.4940	0.9029	0.0003	-1.7276	0.0006	0.815812	0.000621	2.986665	0.002133
0.4970	0.9072	0.0003	-1.7365	0.0006	0.823615	0.000583	3.017332	0.002102
0.5000	0.9114	0.0003	-1.7457	0.0006	0.831043	0.000555	3.049076	0.002062
