0.7928	1.7602
0.0926	1.6926
0.2466	1.6740
0.1036	1.6600
0.0642	1.6558
0.0234	1.6538
0.0330	1.6486
0.1032	1.6452
0.1036	1.6452
0.1170	1.6462
0.1266	1.6474
0.1256	1.6472
0.1122	1.6462
0.1880	1.6496
0.2032	1.6516
0.1976	1.6504
0.1180	1.6324
0.2160	1.6196
0.2180	1.6204
0.1652	1.6184
0.1602	1.6186
0.1560	1.6174
0.1566	1.6174
0.1594	1.6178
0.1700	1.6188
0.1704	1.6182
0.1720	1.6172
0.1716	1.6172
0.0062	1.6068
0.0326	1.6062
0.0720	1.6060
0.0730	1.6066
0.0740	1.6064
0.0882	1.6082
0.0650	1.6078
0.0652	1.6076
0.1900	1.5996
0.1272	1.5946
0.1268	1.5948
0.1182	1.5966
0.1162	1.5962
0.1310	1.5982
0.1354	1.5976
0.1356	1.5972
0.1364	1.5974
0.1368	1.5976
0.1366	1.5972
0.1368	1.5974
0.1122	1.6054
0.0912	1.6060
0.0910	1.6062
0.0198	1.5994
0.0258	1.6002
0.0250	1.6010
0.0454	1.6008
0.0214	1.5996
0.0624	1.5976
0.0008	1.5942
0.0076	1.5916
0.0086	1.5904
0.0074	1.5898
0.0172	1.5886
0.0296	1.5874
0.1070	1.5846
0.0836	1.5812
0.0536	1.5806
0.0496	1.5820
0.0504	1.5812
0.0502	1.5814
0.0520	1.5808
0.0530	1.5804
0.0528	1.5804
0.0464	1.5800
0.0458	1.5808
0.0018	1.5820
0.0600	1.5800
0.0050	1.5818
0.0046	1.5816
0.0076	1.5824
0.0074	1.5826
0.0006	1.5800
0.0764	1.5856
0.0766	1.5856
0.0974	1.5846
0.0990	1.5858
0.1164	1.5854
0.1134	1.5860
0.1136	1.5858
0.1330	1.5854
0.1312	1.5858
0.1464	1.5842
0.1290	1.5824
0.1402	1.5804
0.1544	1.5810
0.1538	1.5804
0.1838	1.5806
0.1564	1.5824
0.1526	1.5816
0.1564	1.5812
0.1746	1.5802
0.1742	1.5802
0.1720	1.5808
0.1600	1.5812
0.1108	1.5794
0.1104	1.5788
0.0778	1.5770
0.0784	1.5774
0.0674	1.5762
0.0752	1.5758
0.0602	1.5754
0.0648	1.5744
0.0516	1.5722
0.0548	1.5720
0.0636	1.5722
0.0640	1.5718
0.0630	1.5720
0.0624	1.5716
0.0690	1.5672
0.0792	1.5680
0.0722	1.5684
0.0616	1.5696
0.0164	1.5658
0.0442	1.5684
0.0408	1.5672
0.0404	1.5670
0.0382	1.5666
0.0318	1.5678
0.0300	1.5684
0.0304	1.5690
0.0290	1.5696
0.0398	1.5692
0.0426	1.5692
0.0434	1.5694
0.0546	1.5698
0.0530	1.5690
0.0532	1.5686
0.0368	1.5710
0.0372	1.5706
0.0392	1.5700
0.0704	1.5686
0.0696	1.5682
0.0688	1.5672
0.0338	1.5658
0.0064	1.5682
0.0380	1.5680
0.0240	1.5688
0.0180	1.5670
0.0194	1.5670
0.0190	1.5708
0.0204	1.5694
0.0200	1.5696
0.0202	1.5698
0.0146	1.5694
0.0242	1.5692
0.0070	1.5678
0.0052	1.5686
0.0056	1.5692
0.0022	1.5698
0.0058	1.5714
0.0084	1.5710
0.0110	1.5696
0.0520	1.5694
0.0528	1.5696
0.0464	1.5682
0.0466	1.5686
0.0050	1.5656
0.0056	1.5654
0.0034	1.5652
0.0030	1.5648
0.0074	1.5644
0.0046	1.5662
0.0330	1.5642
0.0366	1.5638
0.0284	1.5636
0.0270	1.5640
0.0186	1.5626
0.0314	1.5612
0.0490	1.5604
0.0494	1.5600
0.0154	1.5662
0.0264	1.5664
0.0500	1.5680
0.0036	1.5660
0.0110	1.5640
0.0026	1.5650
0.0050	1.5644
0.0048	1.5644
0.0046	1.5642
0.0182	1.5670
0.0290	1.5646
0.0294	1.5644
0.0244	1.5658
0.0240	1.5658
0.0232	1.5654
0.0236	1.5656
0.0558	1.5638
0.0552	1.5642
0.0432	1.5634
0.0440	1.5628
0.0906	1.5622
0.0674	1.5630
0.0672	1.5626
0.0526	1.5614
0.0530	1.5612
0.0296	1.5616
0.0310	1.5618
0.0270	1.5608
0.0540	1.5602
0.0650	1.5594
0.0682	1.5580
0.0662	1.5574
0.0816	1.5564
0.0976	1.5574
0.0980	1.5570
0.1184	1.5588
0.1192	1.5592
0.1126	1.5592
0.1250	1.5590
0.1228	1.5606
0.0448	1.5532
0.0432	1.5524
0.0214	1.5558
0.0286	1.5548
0.0316	1.5560
0.0494	1.5548
0.0742	1.5532
0.0574	1.5524
0.0538	1.5514
0.0532	1.5516
0.0530	1.5514
0.0556	1.5524
0.0560	1.5524
0.0572	1.5522
0.0578	1.5520
0.0636	1.5518
0.0618	1.5520
0.0624	1.5524
0.0622	1.5526
0.1060	1.5536
0.1062	1.5538
0.1228	1.5518
0.1196	1.5522
0.1232	1.5520
0.1182	1.5506
0.1188	1.5506
0.1214	1.5494
0.1220	1.5502
0.1238	1.5506
0.1264	1.5486
0.1404	1.5490
0.1434	1.5492
0.1426	1.5500
0.1146	1.5542
0.0816	1.5558
0.0820	1.5556
0.0822	1.5558
0.0616	1.5540
0.0838	1.5538
0.0802	1.5536
0.0668	1.5548
0.0640	1.5548
0.0650	1.5538
0.0654	1.5536
0.0498	1.5554
0.0492	1.5550
0.0482	1.5552
0.0480	1.5556
0.0570	1.5562
0.0094	1.5572
0.0078	1.5572
0.0196	1.5588
0.0068	1.5618
0.0048	1.5628
0.0056	1.5634
0.0058	1.5636
0.0074	1.5638
0.0056	1.5638
0.0034	1.5636
0.0016	1.5634
0.0394	1.5640
0.0434	1.5634
0.0462	1.5628
0.0260	1.5586
0.0832	1.5632
0.0830	1.5632
0.0836	1.5638
0.0834	1.5636
0.0854	1.5636
0.0038	1.5568
0.0038	1.5578
0.0246	1.5584
0.0250	1.5584
0.0254	1.5582
0.0274	1.5576
0.0272	1.5578
0.0274	1.5574
0.0268	1.5578
0.0270	1.5582
0.0500	1.5616
0.0678	1.5642
0.0888	1.5642
0.0780	1.5632
0.0614	1.5648
0.0394	1.5646
0.0398	1.5640
0.0572	1.5654
0.0566	1.5656
0.0390	1.5622
0.0024	1.5608
0.0110	1.5608
0.0102	1.5600
0.0288	1.5624
0.0026	1.5614
0.0020	1.5618
0.0178	1.5628
0.0176	1.5632
0.0356	1.5630
0.0074	1.5632
0.0076	1.5628
0.0064	1.5630
0.0010	1.5648
0.0012	1.5646
0.0752	1.5660
0.0700	1.5654
0.0704	1.5652
0.0694	1.5654
0.0714	1.5660
0.0090	1.5666
0.0198	1.5660
0.0206	1.5666
0.0238	1.5662
0.0236	1.5660
0.0160	1.5636
0.0080	1.5650
0.0596	1.5672
0.0402	1.5688
0.0278	1.5676
0.0140	1.5656
0.0138	1.5652
0.0170	1.5656
0.0186	1.5656
0.0364	1.5678
0.0360	1.5678
0.0346	1.5692
0.0262	1.5704
0.0202	1.5700
0.0270	1.5688
0.0288	1.5698
0.0566	1.5728
0.0568	1.5726
0.1078	1.5692
0.0588	1.5708
0.0496	1.5706
0.0224	1.5716
0.0358	1.5730
0.0378	1.5712
0.0374	1.5714
0.0368	1.5712
0.0312	1.5716
0.0306	1.5718
0.0332	1.5732
0.0174	1.5736
0.0214	1.5722
0.0454	1.5694
0.0450	1.5694
0.0548	1.5696
0.0588	1.5706
0.0498	1.5698
0.0590	1.5692
0.0214	1.5652
0.0198	1.5654
0.0334	1.5668
0.0340	1.5672
0.0336	1.5670
0.0290	1.5674
0.0312	1.5682
0.0692	1.5684
0.0410	1.5668
0.0334	1.5664
0.0336	1.5666
0.0330	1.5660
0.0440	1.5626
0.1506	1.5642
0.1644	1.5646
0.1642	1.5644
0.1620	1.5648
0.1622	1.5646
0.1610	1.5646
0.1612	1.5644
0.1650	1.5642
0.1688	1.5636
0.1590	1.5630
0.1584	1.5630
0.1566	1.5620
0.1564	1.5618
0.1558	1.5610
0.1530	1.5616
0.1340	1.5610
0.1200	1.5626
0.1188	1.5636
0.0596	1.5622
0.0122	1.5602
0.0216	1.5584
0.0002	1.5560
0.0096	1.5554
0.0076	1.5548
0.0696	1.5598
0.0686	1.5602
0.0586	1.5608
0.0624	1.5594
0.0590	1.5602
0.0338	1.5596
0.0398	1.5616
0.0400	1.5614
0.0392	1.5618
0.0224	1.5628
0.0218	1.5628
0.0204	1.5626
0.0162	1.5632
0.0158	1.5634
0.0154	1.5638
0.0264	1.5614
0.0240	1.5560
0.0248	1.5562
0.0232	1.5566
0.0972	1.5560
0.1368	1.5512
0.1370	1.5510
0.1368	1.5510
0.0682	1.5588
0.0116	1.5634
0.0528	1.5588
0.0210	1.5582
0.0220	1.5576
0.0364	1.5536
0.0344	1.5528
0.0324	1.5520
0.0338	1.5518
0.0148	1.5528
0.0444	1.5538
0.0512	1.5514
0.0516	1.5514
0.0572	1.5488
0.0686	1.5490
0.0682	1.5494
0.0278	1.5508
0.0282	1.5510
0.0294	1.5506
0.0288	1.5510
0.0026	1.5496
0.0008	1.5482
0.0070	1.5490
0.0058	1.5484
0.0024	1.5486
0.0920	1.5450
0.0916	1.5450
0.0910	1.5456
0.0914	1.5460
0.0918	1.5464
0.0926	1.5466
0.0582	1.5478
0.0628	1.5476
0.0612	1.5480
0.0702	1.5480
0.0404	1.5498
0.0420	1.5504
0.0494	1.5506
0.0458	1.5518
0.0450	1.5512
0.0550	1.5526
0.0538	1.5534
0.0536	1.5532
0.0666	1.5494
0.0648	1.5492
0.0680	1.5494
0.0392	1.5500
0.0350	1.5498
0.0648	1.5488
0.0654	1.5496
0.0674	1.5498
0.0672	1.5494
0.0556	1.5500
0.1248	1.5544
0.1518	1.5556
0.1516	1.5556
0.1642	1.5560
0.1646	1.5566
0.1650	1.5570
0.1680	1.5572
0.1596	1.5558
0.1592	1.5554
0.1182	1.5594
0.1180	1.5596
0.1320	1.5602
0.1322	1.5600
0.1324	1.5602
0.0872	1.5594
0.0870	1.5594
0.0712	1.5596
0.0398	1.5612
0.0186	1.5598
