#t	c1	dc1	c2	dc2	c2	dc3	c4	dc4	c5	dc5	m	dm	e	de	x	dx	h	dh
2.2050	0.7783	0.0431	1.7698	0.0165	5.431646	0.136228	0.790243	0.010602
2.2100	0.7699	0.0474	1.7658	0.0169	6.661995	0.259174	0.824688	0.009685
2.2150	0.7629	0.0523	1.7622	0.0172	8.032824	0.195371	0.850878	0.011992
2.2200	0.7540	0.0555	1.7583	0.0174	8.896702	0.245754	0.869464	0.010110
2.2250	0.7429	0.0620	1.7543	0.0177	11.346939	0.466400	0.893699	0.009751
2.2300	0.7332	0.0667	1.7503	0.0183	12.541619	0.666179	0.970022	0.015192
2.2350	0.7216	0.0736	1.7456	0.0185	15.525764	0.629105	0.985483	0.013438
2.2400	0.7064	0.0867	1.7412	0.0190	21.669673	0.563724	1.038568	0.014703
2.2450	0.6944	0.0938	1.7370	0.0194	25.944130	0.843721	1.070998	0.008282
2.2500	0.6777	0.1019	1.7320	0.0199	29.558077	0.872238	1.123125	0.018685
2.2550	0.6554	0.1169	1.7267	0.0205	38.755400	0.660927	1.184468	0.014253
2.2600	0.6311	0.1337	1.7211	0.0210	50.476419	1.264567	1.260596	0.014941
2.2650	0.6075	0.1444	1.7156	0.0210	58.676367	1.010364	1.248121	0.018564
2.2700	0.5796	0.1581	1.7099	0.0215	71.314739	1.382948	1.296429	0.017734
2.2750	0.5471	0.1711	1.7045	0.0218	82.160423	1.166749	1.338545	0.008166
2.2800	0.5134	0.1809	1.6982	0.0220	91.488580	1.575772	1.354724	0.008930
2.2850	0.4814	0.1870	1.6922	0.0219	98.376578	1.450398	1.330063	0.023889
2.2900	0.4503	0.1890	1.6866	0.0215	99.910052	0.921659	1.283439	0.011196
2.2950	0.4146	0.1932	1.6812	0.0212	103.372027	1.220231	1.261870	0.019272
2.3000	0.3815	0.1932	1.6755	0.0210	103.420749	0.975735	1.220134	0.018281
2.3050	0.3528	0.1877	1.6702	0.0208	98.409942	0.821608	1.199756	0.014078
2.3100	0.3270	0.1837	1.6653	0.0202	93.682280	1.048200	1.111163	0.010532
2.3150	0.3002	0.1784	1.6608	0.0197	87.771244	0.701060	1.055326	0.020518
2.3200	0.2756	0.1699	1.6557	0.0191	79.994667	0.436322	1.008557	0.011648
2.3250	0.2601	0.1626	1.6518	0.0185	72.695786	1.066703	0.940755	0.011574
2.3300	0.2404	0.1586	1.6477	0.0185	68.792824	0.791676	0.952103	0.010134
2.3350	0.2243	0.1501	1.6438	0.0179	61.644806	0.505371	0.872805	0.012763
2.3400	0.2132	0.1440	1.6400	0.0177	56.446654	0.486841	0.862382	0.006249
2.3450	0.2044	0.1375	1.6367	0.0176	52.255960	0.471749	0.848985	0.007652
2.3500	0.1888	0.1323	1.6332	0.0174	47.379105	0.629320	0.825249	0.011216
2.3550	0.1792	0.1262	1.6297	0.0171	43.519896	0.451422	0.789560	0.010445
2.3600	0.1746	0.1222	1.6263	0.0169	40.812983	0.537433	0.776569	0.011650
2.3650	0.1637	0.1160	1.6230	0.0170	36.090947	0.364432	0.776142	0.014505
2.3700	0.1595	0.1136	1.6201	0.0167	34.989931	0.403545	0.750329	0.010868
2.3750	0.1493	0.1080	1.6165	0.0163	31.424161	0.388309	0.725024	0.016015
2.3800	0.1470	0.1052	1.6136	0.0165	29.473949	0.308440	0.721400	0.012803
2.3850	0.1406	0.1010	1.6105	0.0161	27.540627	0.272451	0.688030	0.007717
2.3900	0.1343	0.0987	1.6078	0.0161	25.984572	0.423241	0.692780	0.009569
2.3950	0.1317	0.0957	1.6047	0.0162	24.290873	0.322427	0.691101	0.005818
2.4000	0.1246	0.0921	1.6018	0.0159	22.454284	0.224948	0.665545	0.010755
2.4050	0.1237	0.0908	1.5995	0.0159	21.937214	0.437749	0.673064	0.007033
2.4100	0.1173	0.0864	1.5967	0.0156	20.058991	0.321099	0.652199	0.005017
2.4150	0.1162	0.0860	1.5937	0.0157	19.649657	0.347314	0.647929	0.008445
2.4200	0.1128	0.0827	1.5912	0.0156	18.049238	0.308487	0.639974	0.007570
2.4250	0.1083	0.0798	1.5882	0.0154	16.858924	0.217491	0.620764	0.008209
2.4300	0.1066	0.0785	1.5859	0.0154	16.352743	0.343701	0.621578	0.005669
2.4350	0.1044	0.0778	1.5835	0.0154	15.925040	0.287071	0.624983	0.008578
2.4400	0.1009	0.0756	1.5811	0.0152	14.921961	0.352774	0.608469	0.007546
2.4450	0.0995	0.0731	1.5788	0.0151	14.121782	0.137826	0.598134	0.010995
2.4500	0.0962	0.0713	1.5762	0.0150	13.271366	0.200694	0.591903	0.009601
2.4550	0.0941	0.0705	1.5739	0.0149	12.909461	0.232290	0.579496	0.009269
2.4600	0.0929	0.0686	1.5713	0.0150	12.283935	0.184673	0.584880	0.009141
2.4650	0.0915	0.0681	1.5688	0.0147	12.026843	0.210048	0.567722	0.006160
2.4700	0.0889	0.0662	1.5666	0.0147	11.380962	0.135861	0.561206	0.009237
2.4750	0.0873	0.0654	1.5639	0.0148	11.045570	0.186688	0.566224	0.007886
2.4800	0.0851	0.0629	1.5616	0.0146	10.308186	0.163180	0.557481	0.005373
2.4850	0.0827	0.0615	1.5595	0.0146	9.758308	0.169053	0.546366	0.009772
2.4900	0.0822	0.0616	1.5571	0.0146	9.730391	0.151041	0.551850	0.005862
2.4950	0.0821	0.0610	1.5551	0.0146	9.576872	0.143509	0.548760	0.007178
2.5000	0.0791	0.0592	1.5531	0.0147	8.999502	0.088101	0.554654	0.008733
2.5050	0.0790	0.0585	1.5513	0.0144	8.668369	0.061964	0.525316	0.008084
2.5100	0.0772	0.0577	1.5488	0.0146	8.473197	0.074780	0.543671	0.006960
2.5150	0.0757	0.0559	1.5465	0.0145	7.918354	0.096605	0.532206	0.004398
