0.8879	1.7928
0.7357	1.6824
0.5554	1.6200
0.5108	1.6048
0.5481	1.6168
0.5053	1.5952
0.5076	1.5932
0.5069	1.5920
0.5041	1.5936
0.5051	1.5944
0.4466	1.5936
0.4464	1.5944
0.4292	1.5816
0.4278	1.5808
0.4288	1.5768
0.6023	1.5812
0.6010	1.5808
0.6005	1.5792
0.5497	1.5668
0.5508	1.5656
0.5212	1.5592
0.5334	1.5620
0.1890	1.4728
0.1855	1.4680
0.1782	1.4648
0.1714	1.4632
0.1643	1.4564
0.1464	1.4520
0.1484	1.4476
0.1197	1.4416
0.0199	1.4300
0.0137	1.4308
0.1678	1.4020
0.1681	1.4020
0.1512	1.3960
0.1486	1.3948
0.1460	1.3928
0.1540	1.3944
0.1644	1.3876
0.1657	1.3820
0.2299	1.3740
0.1961	1.3636
0.1950	1.3616
0.1907	1.3592
0.1814	1.3592
0.1853	1.3640
0.1676	1.3672
0.1373	1.3656
0.1386	1.3640
0.1471	1.3656
0.1484	1.3644
0.1394	1.3644
0.1400	1.3632
0.1422	1.3652
0.1427	1.3640
0.1432	1.3624
0.1426	1.3628
0.1377	1.3600
0.1213	1.3544
0.1430	1.3512
0.1358	1.3552
0.1331	1.3548
0.1432	1.3532
0.1225	1.3484
0.1231	1.3504
0.1222	1.3488
0.1172	1.3428
0.1288	1.3468
0.1196	1.3468
0.1193	1.3472
0.1214	1.3476
0.1186	1.3488
0.1287	1.3440
0.1311	1.3424
0.1319	1.3416
0.1017	1.3384
0.0976	1.3384
0.0979	1.3392
0.1074	1.3332
0.1093	1.3352
0.1043	1.3340
0.1166	1.3356
0.1162	1.3344
0.1107	1.3328
0.1211	1.3364
0.1204	1.3360
0.0989	1.3284
0.0872	1.3260
0.0892	1.3260
0.0912	1.3244
0.0896	1.3236
0.0545	1.3256
0.0553	1.3280
0.0575	1.3260
0.0582	1.3280
0.0568	1.3288
0.0565	1.3296
0.0593	1.3312
0.0212	1.3288
0.0228	1.3288
0.0280	1.3300
0.0428	1.3264
0.0646	1.3244
0.0616	1.3236
0.0617	1.3236
0.0491	1.3220
0.0492	1.3220
0.0598	1.3236
0.0776	1.3208
0.0783	1.3192
0.0827	1.3184
0.0776	1.3140
0.0764	1.3148
0.0674	1.3160
0.0894	1.3160
0.0921	1.3152
0.0906	1.3180
0.0903	1.3176
0.0919	1.3152
0.0912	1.3164
0.0916	1.3164
0.0921	1.3144
0.1223	1.3136
0.1378	1.3140
0.1413	1.3124
0.1521	1.3144
0.1508	1.3124
0.1506	1.3112
0.1304	1.3060
0.1339	1.3020
0.1338	1.3016
0.1315	1.2988
0.1326	1.2980
0.1199	1.2916
0.1201	1.2916
0.1195	1.2916
0.1083	1.2948
0.1126	1.2964
0.1292	1.2948
0.1296	1.2932
0.1303	1.2940
0.1316	1.2928
0.1320	1.2928
0.1612	1.2976
0.1609	1.2960
0.1613	1.2968
0.1597	1.2944
0.1594	1.2940
0.1600	1.2956
0.1535	1.2940
0.1458	1.2956
0.1436	1.2920
0.1423	1.2916
0.1404	1.2888
0.1410	1.2880
0.1423	1.2876
0.1477	1.2880
0.1483	1.2872
0.1457	1.2888
0.1324	1.2896
0.1012	1.2928
0.0974	1.2912
0.0860	1.2884
0.0858	1.2864
0.0879	1.2864
0.0885	1.2860
0.0931	1.2860
0.0895	1.2864
0.0619	1.2736
0.0622	1.2736
0.0620	1.2732
0.0614	1.2716
0.0603	1.2700
0.0602	1.2696
0.0602	1.2712
0.0590	1.2712
0.0591	1.2700
0.0634	1.2700
0.0668	1.2676
0.0676	1.2696
0.0634	1.2668
0.0671	1.2672
0.0624	1.2656
0.0655	1.2660
0.0596	1.2632
0.0452	1.2604
0.0455	1.2596
0.0455	1.2596
0.0455	1.2604
0.0444	1.2604
0.0428	1.2608
0.0407	1.2604
0.0406	1.2592
0.0492	1.2628
0.0482	1.2636
0.0470	1.2660
0.0476	1.2656
0.0551	1.2580
0.0572	1.2580
0.0565	1.2584
0.0548	1.2600
0.0544	1.2596
0.0530	1.2600
0.0640	1.2608
0.0630	1.2584
0.0632	1.2600
0.0643	1.2604
0.0633	1.2612
0.0609	1.2584
0.0703	1.2608
0.0696	1.2604
0.0727	1.2528
0.0699	1.2500
0.0702	1.2488
0.0712	1.2504
0.0740	1.2488
0.0748	1.2484
0.0745	1.2488
0.0554	1.2516
0.0588	1.2524
0.0627	1.2516
0.0565	1.2520
0.0530	1.2516
0.0524	1.2512
0.0537	1.2488
0.0547	1.2488
0.0472	1.2496
0.0368	1.2464
0.0300	1.2448
0.0326	1.2428
0.0310	1.2412
0.0317	1.2416
0.0317	1.2420
0.0306	1.2424
0.0352	1.2416
0.0382	1.2412
0.0346	1.2380
0.0223	1.2388
0.0211	1.2392
0.0263	1.2368
0.0660	1.2356
0.0527	1.2308
0.0513	1.2292
0.0509	1.2296
0.0502	1.2312
0.0483	1.2308
0.0490	1.2304
0.0605	1.2332
0.0879	1.2352
0.0873	1.2356
0.0859	1.2352
0.0857	1.2352
0.0370	1.2348
0.0376	1.2340
0.0236	1.2352
0.0188	1.2352
0.0275	1.2396
0.0321	1.2416
0.0322	1.2404
0.0231	1.2444
0.0278	1.2456
0.0301	1.2456
0.0305	1.2468
0.0411	1.2472
0.0439	1.2504
0.0555	1.2488
0.0582	1.2480
0.0631	1.2472
0.0628	1.2476
0.0628	1.2472
0.0628	1.2480
0.0604	1.2480
0.0616	1.2488
0.0580	1.2468
0.0544	1.2460
0.0503	1.2476
0.0480	1.2496
0.0497	1.2476
0.0501	1.2476
0.0495	1.2468
0.0501	1.2472
0.0495	1.2488
0.0388	1.2508
0.0374	1.2480
0.0296	1.2524
0.0100	1.2500
0.0153	1.2540
0.0146	1.2544
0.0278	1.2512
0.0398	1.2556
0.0401	1.2544
0.0531	1.2560
0.0533	1.2560
0.0699	1.2556
0.0707	1.2560
0.0662	1.2544
0.0589	1.2544
0.0782	1.2504
0.0782	1.2508
0.0825	1.2536
0.0825	1.2556
0.1066	1.2604
0.1060	1.2604
0.1171	1.2644
0.1165	1.2636
0.1104	1.2652
0.1028	1.2652
0.0823	1.2624
0.0964	1.2604
0.0854	1.2608
0.0845	1.2600
0.0814	1.2580
0.0913	1.2584
0.0953	1.2592
0.0945	1.2604
0.0943	1.2600
0.0779	1.2620
0.0745	1.2628
0.0331	1.2540
0.0483	1.2560
0.0509	1.2536
0.0607	1.2480
0.0588	1.2456
0.0584	1.2444
0.0761	1.2484
0.0770	1.2488
0.0838	1.2492
0.0640	1.2476
0.0710	1.2488
0.0690	1.2492
0.0833	1.2444
0.0927	1.2416
0.0740	1.2432
0.0705	1.2428
0.0812	1.2456
0.0819	1.2456
0.0804	1.2464
0.0807	1.2456
0.0818	1.2444
0.0811	1.2432
0.0773	1.2404
0.0770	1.2400
0.0762	1.2400
0.0774	1.2384
0.0748	1.2380
0.0742	1.2384
0.0801	1.2352
0.0750	1.2384
0.0728	1.2412
0.0719	1.2412
0.0725	1.2412
0.0725	1.2404
0.0731	1.2392
0.0737	1.2404
0.0743	1.2420
0.0646	1.2444
0.0640	1.2448
0.0646	1.2452
0.0623	1.2436
0.0623	1.2440
0.0617	1.2440
