0.9363	1.8208
0.8612	1.7016
0.4061	1.4952
0.4050	1.4956
0.3741	1.4932
0.1584	1.4776
0.1665	1.4760
0.2080	1.4596
0.2076	1.4584
0.2448	1.4472
0.2447	1.4472
0.2729	1.4360
0.3664	1.4120
0.3676	1.4104
0.3519	1.4008
0.3635	1.3980
0.3561	1.3948
0.3556	1.3932
0.3559	1.3936
0.3589	1.3908
0.3581	1.3916
0.3577	1.3896
0.3478	1.3952
0.3462	1.3948
0.2918	1.3888
0.2607	1.3604
0.2606	1.3596
0.2610	1.3588
0.2662	1.3576
0.2486	1.3612
0.2470	1.3564
0.2461	1.3552
0.2456	1.3568
0.2451	1.3556
0.2448	1.3560
0.2495	1.3492
0.2492	1.3484
0.2485	1.3460
0.2663	1.3400
0.2658	1.3404
0.2706	1.3400
0.2835	1.3320
0.2820	1.3320
0.2818	1.3320
0.2815	1.3316
0.2795	1.3320
0.2464	1.3232
0.2495	1.3248
0.2465	1.3264
0.2460	1.3272
0.2507	1.3256
0.2603	1.3264
0.2599	1.3260
0.2316	1.3228
0.2274	1.3256
0.2194	1.3236
0.2241	1.3224
0.2478	1.3124
0.2362	1.3060
0.2367	1.3056
0.2370	1.3076
0.2383	1.3072
0.2391	1.3084
0.2396	1.3088
0.2440	1.3052
0.2412	1.3036
0.2387	1.2964
0.2366	1.2952
0.2364	1.2944
0.2368	1.2940
0.2352	1.2964
0.2341	1.2972
0.2416	1.2940
0.2400	1.2928
0.2400	1.2912
0.2290	1.2912
0.2328	1.2912
0.2278	1.2908
0.2276	1.2888
0.2276	1.2876
0.2277	1.2860
0.2276	1.2860
0.2277	1.2856
0.2273	1.2848
0.2276	1.2860
0.2119	1.2788
0.2103	1.2780
0.1865	1.2664
0.1844	1.2628
0.1853	1.2628
0.1851	1.2612
0.1856	1.2612
0.1834	1.2604
0.1839	1.2616
0.1832	1.2608
0.1810	1.2580
0.1782	1.2560
0.1773	1.2544
0.1780	1.2548
0.1785	1.2548
0.1780	1.2540
0.1749	1.2544
0.1659	1.2532
0.1652	1.2512
0.1405	1.2376
0.1618	1.2404
0.1618	1.2404
0.1601	1.2400
0.1601	1.2400
0.1607	1.2404
0.1505	1.2380
0.1680	1.2360
0.1652	1.2356
0.1692	1.2372
0.1714	1.2392
0.1731	1.2412
0.1745	1.2368
0.1720	1.2352
0.1723	1.2364
0.1718	1.2372
0.1661	1.2360
0.1672	1.2364
0.1679	1.2348
0.1680	1.2348
0.1663	1.2340
0.1753	1.2348
0.1599	1.2288
0.1640	1.2260
0.1409	1.2248
0.1398	1.2248
0.1403	1.2244
0.1532	1.2204
0.1527	1.2176
0.1493	1.2152
0.1514	1.2148
0.1520	1.2136
0.1362	1.2112
0.1399	1.2096
0.1386	1.2084
0.1623	1.2080
0.1623	1.2072
0.1607	1.2068
0.1606	1.2072
0.1612	1.2080
0.1640	1.2100
0.1645	1.2096
0.1449	1.2044
0.1436	1.2032
0.1535	1.2036
0.1386	1.2000
0.1378	1.1976
0.1295	1.1960
0.1292	1.1956
0.1338	1.1960
0.1345	1.1964
0.1322	1.1940
0.1332	1.1932
0.1170	1.1912
0.1196	1.1884
0.1141	1.1872
0.1139	1.1872
0.1131	1.1888
0.1169	1.1920
0.1087	1.1948
0.1100	1.1948
0.1113	1.1936
0.1107	1.1924
0.0871	1.1884
0.0873	1.1872
0.0874	1.1872
0.0869	1.1856
0.0993	1.1868
0.0972	1.1856
0.0975	1.1860
0.0972	1.1856
0.0939	1.1864
0.0925	1.1844
0.1000	1.1880
0.1004	1.1872
0.0955	1.1860
0.0938	1.1860
0.0934	1.1848
0.0864	1.1804
0.0734	1.1732
0.0730	1.1736
0.0777	1.1752
0.0786	1.1744
0.0793	1.1748
0.0850	1.1724
0.0826	1.1692
0.0825	1.1692
0.0852	1.1692
0.0876	1.1684
0.0804	1.1688
0.0772	1.1664
0.0835	1.1656
0.0825	1.1660
0.0928	1.1664
0.0927	1.1664
0.0929	1.1656
0.0911	1.1640
0.0923	1.1660
0.0952	1.1648
0.0916	1.1668
0.0852	1.1632
0.0830	1.1644
0.0817	1.1648
0.0812	1.1660
0.0956	1.1600
0.0945	1.1596
0.0950	1.1596
0.0940	1.1580
0.0946	1.1568
0.0975	1.1572
0.0895	1.1600
0.0879	1.1596
0.0872	1.1604
0.0846	1.1580
0.0861	1.1584
0.0820	1.1584
0.0830	1.1592
0.0805	1.1596
0.0799	1.1600
0.0807	1.1608
0.1008	1.1596
0.1038	1.1592
0.1030	1.1584
0.0955	1.1580
0.0912	1.1584
0.0920	1.1588
0.0873	1.1596
0.0868	1.1588
0.0837	1.1576
0.0820	1.1548
0.0818	1.1552
0.0764	1.1564
0.0794	1.1560
0.0789	1.1552
0.0774	1.1548
0.0779	1.1552
0.0762	1.1564
0.0779	1.1552
0.0789	1.1552
0.0754	1.1548
0.0746	1.1536
0.0701	1.1536
0.0693	1.1524
0.0673	1.1496
0.0566	1.1488
0.0557	1.1496
0.0478	1.1496
0.0511	1.1508
0.0518	1.1512
0.0405	1.1488
0.0394	1.1492
0.0373	1.1480
0.0367	1.1488
0.0345	1.1512
0.0285	1.1512
0.0279	1.1504
0.0265	1.1496
0.0271	1.1488
0.0279	1.1468
0.0301	1.1456
0.0426	1.1448
0.0431	1.1432
0.0434	1.1408
0.0438	1.1412
0.0383	1.1396
0.0384	1.1404
0.0386	1.1404
0.0449	1.1424
0.0474	1.1404
0.0472	1.1400
0.0430	1.1408
0.0438	1.1400
0.0628	1.1404
0.0528	1.1460
0.0635	1.1508
0.0657	1.1508
0.0556	1.1528
0.0553	1.1540
0.0451	1.1488
0.0437	1.1476
0.0471	1.1512
0.0479	1.1512
0.0435	1.1524
0.0488	1.1520
0.0565	1.1496
0.0592	1.1492
0.0617	1.1508
0.0601	1.1508
0.0616	1.1500
0.0603	1.1480
0.0581	1.1484
0.0558	1.1480
0.0547	1.1484
0.0446	1.1492
0.0423	1.1480
0.0317	1.1464
0.0332	1.1464
0.0341	1.1468
0.0338	1.1460
0.0335	1.1460
0.0340	1.1452
0.0324	1.1440
0.0319	1.1432
0.0294	1.1420
0.0284	1.1384
0.0296	1.1376
0.0504	1.1344
0.0493	1.1340
0.0501	1.1352
0.0502	1.1348
0.0552	1.1368
0.0549	1.1368
0.0557	1.1364
0.0559	1.1364
0.0557	1.1372
0.0563	1.1364
0.0577	1.1380
0.0582	1.1372
0.0573	1.1376
0.0566	1.1372
0.0537	1.1376
0.0605	1.1344
0.0580	1.1332
0.0599	1.1340
0.0631	1.1312
0.0723	1.1304
0.0726	1.1308
0.0732	1.1300
0.0631	1.1280
0.0633	1.1268
0.0612	1.1264
0.0464	1.1280
0.0459	1.1276
0.0425	1.1268
0.0431	1.1260
0.0430	1.1260
0.0467	1.1252
0.0551	1.1244
0.0506	1.1244
0.0349	1.1220
0.0343	1.1220
0.0483	1.1236
0.0470	1.1236
0.0419	1.1240
0.0411	1.1240
0.0388	1.1220
0.0405	1.1212
0.0403	1.1208
0.0429	1.1212
0.0433	1.1212
0.0419	1.1216
0.0424	1.1208
0.0370	1.1188
0.0354	1.1176
0.0405	1.1160
0.0382	1.1156
0.0221	1.1124
0.0234	1.1120
0.0237	1.1124
0.0263	1.1112
0.0256	1.1108
0.0323	1.1096
0.0414	1.1092
0.0412	1.1100
0.0408	1.1092
0.0399	1.1084
0.0398	1.1084
0.0374	1.1080
0.0372	1.1076
0.0381	1.1060
0.0403	1.1076
0.0400	1.1064
0.0406	1.1072
0.0557	1.1060
0.0552	1.1064
0.0549	1.1060
0.0570	1.1040
0.0538	1.1048
0.0534	1.1056
0.0651	1.1016
0.0650	1.1016
0.0659	1.1032
0.0553	1.1040
0.0556	1.1040
0.0560	1.1040
0.0581	1.1032
0.0574	1.1036
0.0578	1.1040
0.0582	1.1044
0.0612	1.1036
0.0611	1.1040
0.0706	1.1024
0.0767	1.0988
0.0903	1.0968
0.0907	1.0952
0.0898	1.0960
0.0909	1.0972
0.0952	1.0964
0.1136	1.0980
0.1133	1.0968
0.1016	1.0964
0.1030	1.0952
0.1028	1.0960
0.1027	1.0960
0.1075	1.0980
0.1111	1.0952
0.1120	1.0948
0.1127	1.0956
0.1065	1.0920
0.1056	1.0888
0.1069	1.0896
0.1033	1.0892
0.0950	1.0876
0.0942	1.0872
0.0977	1.0856
0.0982	1.0856
0.1014	1.0824
0.1089	1.0820
0.1023	1.0788
0.1033	1.0776
0.1027	1.0772
0.1025	1.0768
0.1097	1.0808
0.1102	1.0804
0.1117	1.0832
0.1105	1.0832
0.1214	1.0836
0.1208	1.0836
0.1211	1.0828
0.1226	1.0828
0.1220	1.0820
0.1172	1.0812
0.1164	1.0812
0.1121	1.0792
0.1127	1.0800
0.1112	1.0792
0.1092	1.0804
0.1097	1.0788
0.1034	1.0812
0.1019	1.0804
0.0949	1.0848
0.0969	1.0864
0.0984	1.0864
0.1014	1.0876
0.0974	1.0856
0.0977	1.0852
0.0934	1.0836
0.0898	1.0812
0.0914	1.0812
0.0922	1.0804
0.0894	1.0792
0.0897	1.0804
0.0908	1.0800
0.0951	1.0780
0.0904	1.0808
0.0867	1.0816
0.0893	1.0840
0.0898	1.0840
0.0903	1.0840
0.0910	1.0836
0.0916	1.0844
0.0983	1.0832
0.0938	1.0820
0.0943	1.0812
0.0941	1.0808
0.0858	1.0812
0.0868	1.0820
0.0873	1.0824
0.0871	1.0828
0.0868	1.0824
0.0843	1.0824
0.0855	1.0820
0.0832	1.0828
0.0830	1.0820
0.0820	1.0820
0.0753	1.0804
0.0608	1.0784
0.0616	1.0784
0.0700	1.0792
0.0696	1.0816
0.0698	1.0824
0.0687	1.0812
0.0685	1.0816
0.0685	1.0792
0.0685	1.0792
0.0685	1.0788
0.0684	1.0780
0.0685	1.0784
0.0685	1.0788
0.0680	1.0788
0.0679	1.0760
0.0679	1.0760
0.0683	1.0748
0.0679	1.0756
0.0691	1.0752
0.0696	1.0760
0.0679	1.0760
0.0623	1.0756
0.0696	1.0780
0.0703	1.0776
0.0725	1.0764
0.0721	1.0764
0.0728	1.0760
0.0734	1.0764
0.0736	1.0764
0.0770	1.0764
0.0765	1.0756
0.0747	1.0752
0.0713	1.0720
0.0809	1.0692
0.0857	1.0684
0.0852	1.0672
0.0802	1.0680
0.0852	1.0656
0.0849	1.0656
0.0848	1.0652
0.0865	1.0652
0.0860	1.0588
0.0816	1.0576
0.0841	1.0520
0.0807	1.0496
0.0801	1.0504
0.0818	1.0508
0.0819	1.0512
0.0815	1.0524
0.0813	1.0528
0.0808	1.0536
0.0814	1.0536
0.0798	1.0540
0.0799	1.0536
0.0803	1.0528
0.0776	1.0512
0.0781	1.0512
0.0814	1.0512
0.0794	1.0500
0.0739	1.0492
0.0733	1.0492
0.0747	1.0484
0.0731	1.0492
0.0737	1.0488
0.0732	1.0472
0.0669	1.0444
0.0694	1.0432
0.0690	1.0444
0.0668	1.0444
0.0668	1.0436
0.0669	1.0452
0.0663	1.0452
0.0685	1.0448
0.0685	1.0452
0.0702	1.0452
0.0679	1.0460
0.0679	1.0460
0.0679	1.0460
0.0673	1.0464
0.0550	1.0484
0.0392	1.0452
0.0397	1.0456
