#t	c1	dc1	c2	dc2	c2	dc3	c4	dc4	c5	dc5	m	dm	e	de	x	dx	h	dh
2.2050	0.7770	0.0697	1.7694	0.0265	5.512475	0.229635	0.800009	0.010606
2.2100	0.7698	0.0746	1.7657	0.0269	6.300639	0.154039	0.825412	0.010828
2.2150	0.7612	0.0830	1.7621	0.0273	7.383112	0.391959	0.845364	0.008339
2.2200	0.7538	0.0869	1.7585	0.0277	8.161772	0.243891	0.868810	0.015900
2.2250	0.7439	0.0925	1.7543	0.0282	9.665999	0.265116	0.892444	0.011771
2.2300	0.7352	0.0982	1.7505	0.0292	11.112294	0.428381	0.948618	0.009611
2.2350	0.7227	0.1082	1.7462	0.0291	12.792733	0.440640	0.947672	0.011537
2.2400	0.7120	0.1143	1.7422	0.0299	14.738570	0.415383	0.992639	0.013869
2.2450	0.6967	0.1250	1.7370	0.0302	17.002738	0.609807	1.014638	0.009182
2.2500	0.6854	0.1312	1.7326	0.0308	18.999780	0.421216	1.046724	0.016920
2.2550	0.6700	0.1387	1.7277	0.0312	21.346483	0.509112	1.088185	0.015993
2.2600	0.6496	0.1500	1.7221	0.0317	24.596920	0.571216	1.100344	0.022778
2.2650	0.6366	0.1567	1.7177	0.0320	26.558963	0.563961	1.135181	0.015488
2.2700	0.6171	0.1644	1.7121	0.0332	30.202737	0.520569	1.208074	0.021051
2.2750	0.5953	0.1757	1.7075	0.0324	33.971641	0.642525	1.168458	0.015243
2.2800	0.5747	0.1840	1.7022	0.0332	36.707074	0.469105	1.211157	0.013336
2.2850	0.5563	0.1881	1.6976	0.0331	39.435775	0.445463	1.209853	0.018126
2.2900	0.5314	0.1945	1.6911	0.0331	41.234027	0.661507	1.198489	0.018061
2.2950	0.5070	0.1986	1.6855	0.0335	42.490898	0.380590	1.224722	0.015734
2.3000	0.4886	0.2019	1.6814	0.0331	44.135971	0.438579	1.187967	0.012192
2.3050	0.4607	0.2055	1.6755	0.0328	45.123397	0.663668	1.150280	0.019374
2.3100	0.4456	0.2031	1.6705	0.0324	44.716333	0.370894	1.137047	0.016713
