#t	m	dm	e	de	x	dx	h	dh
0.3530	0.0911	0.0683	-0.8920	0.0561	2.044961	0.035925	1.365900	0.017218
0.3560	0.0944	0.0704	-0.9025	0.0572	2.177910	0.034375	1.431111	0.019512
0.3590	0.0988	0.0734	-0.9152	0.0578	2.341839	0.039437	1.456204	0.022347
0.3620	0.1014	0.0757	-0.9274	0.0578	2.522515	0.040221	1.486189	0.016598
0.3650	0.1059	0.0777	-0.9397	0.0589	2.725587	0.042500	1.532106	0.019651
0.3680	0.1091	0.0811	-0.9530	0.0591	2.982876	0.032780	1.585271	0.023001
0.3710	0.1140	0.0839	-0.9667	0.0596	3.220815	0.018421	1.615013	0.018437
0.3740	0.1163	0.0879	-0.9789	0.0604	3.551504	0.068176	1.654343	0.021422
0.3770	0.1219	0.0909	-0.9923	0.0611	3.833016	0.047795	1.731188	0.018138
0.3800	0.1275	0.0945	-1.0065	0.0615	4.199005	0.077359	1.755876	0.023388
0.3830	0.1340	0.0994	-1.0221	0.0616	4.633131	0.089835	1.754473	0.020520
0.3860	0.1410	0.1041	-1.0357	0.0632	5.108650	0.072991	1.865033	0.016040
0.3890	0.1482	0.1075	-1.0498	0.0633	5.492683	0.076954	1.891884	0.025231
0.3920	0.1553	0.1132	-1.0643	0.0644	6.164657	0.076840	1.979043	0.034308
0.3950	0.1671	0.1194	-1.0804	0.0654	6.903040	0.107595	2.084436	0.030081
0.3980	0.1738	0.1258	-1.0948	0.0662	7.788481	0.102962	2.157180	0.031617
0.4010	0.1859	0.1331	-1.1132	0.0673	8.683617	0.105947	2.226205	0.042868
0.4040	0.1984	0.1407	-1.1287	0.0684	9.896618	0.147499	2.331107	0.032761
0.4070	0.2182	0.1507	-1.1460	0.0691	11.271151	0.108851	2.393763	0.037457
0.4100	0.2377	0.1603	-1.1655	0.0716	12.885326	0.154757	2.570185	0.039988
0.4130	0.2554	0.1687	-1.1840	0.0734	14.611576	0.124799	2.729009	0.040003
0.4160	0.2805	0.1802	-1.2055	0.0754	16.557729	0.216435	2.892673	0.033554
0.4190	0.3128	0.1917	-1.2275	0.0790	18.979209	0.124546	3.215586	0.048281
0.4220	0.3475	0.2017	-1.2495	0.0832	21.229303	0.144805	3.560503	0.051852
0.4250	0.3925	0.2091	-1.2758	0.0848	22.813838	0.218875	3.737411	0.056023
0.4280	0.4356	0.2129	-1.3032	0.0873	23.782892	0.209729	3.979363	0.049989
0.4310	0.4891	0.2138	-1.3337	0.0902	24.154756	0.240731	4.228593	0.027770
0.4340	0.5401	0.2066	-1.3653	0.0901	22.777124	0.248271	4.332357	0.051003
0.4370	0.5898	0.1949	-1.3969	0.0910	20.398805	0.302001	4.486283	0.041508
0.4400	0.6380	0.1746	-1.4263	0.0886	16.436215	0.321863	4.239866	0.053761
0.4430	0.6789	0.1563	-1.4538	0.0868	13.395838	0.465955	4.087033	0.052600
0.4460	0.7155	0.1379	-1.4830	0.0851	10.379323	0.268550	3.960304	0.054828
0.4490	0.7444	0.1166	-1.5064	0.0801	7.403821	0.178859	3.507183	0.066735
0.4520	0.7665	0.1038	-1.5276	0.0780	6.017585	0.161417	3.374974	0.038001
0.4550	0.7904	0.0844	-1.5510	0.0734	3.989327	0.100673	2.976929	0.052026
0.4580	0.8046	0.0789	-1.5691	0.0719	3.438720	0.114586	2.857219	0.045658
0.4610	0.8198	0.0660	-1.5876	0.0686	2.471512	0.095195	2.629468	0.028020
0.4640	0.8315	0.0580	-1.6035	0.0667	1.875766	0.097672	2.511886	0.029005
0.4670	0.8427	0.0534	-1.6204	0.0646	1.615799	0.063408	2.396690	0.034373
0.4700	0.8525	0.0476	-1.6347	0.0624	1.323717	0.039387	2.244076	0.032357
0.4730	0.8593	0.0456	-1.6471	0.0616	1.202262	0.032908	2.199804	0.027446
0.4760	0.8688	0.0394	-1.6619	0.0585	0.912973	0.014394	1.984538	0.023162
0.4790	0.8758	0.0372	-1.6745	0.0570	0.813414	0.029655	1.912368	0.019860
0.4820	0.8815	0.0348	-1.6842	0.0557	0.708978	0.018863	1.830353	0.030583
0.4850	0.8877	0.0329	-1.6971	0.0546	0.647930	0.018088	1.764708	0.027486
0.4880	0.8928	0.0313	-1.7073	0.0533	0.574706	0.019086	1.689182	0.028792
0.4910	0.8980	0.0296	-1.7179	0.0524	0.524005	0.012407	1.646601	0.014646
0.4940	0.9028	0.0272	-1.7271	0.0508	0.448338	0.013018	1.566726	0.016800
0.4970	0.9072	0.0268	-1.7364	0.0502	0.432830	0.010300	1.538005	0.024356
0.5000	0.9113	0.0254	-1.7454	0.0489	0.395529	0.010649	1.467397	0.024060
